title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
New Money,0.759,0.507,10,-6.242,1,0.339,0.597,0,0.117,0.665,135.024,audio_features,0bbxOxG34A2mVyFUIxYeck,spotify:track:0bbxOxG34A2mVyFUIxYeck,https://api.spotify.com/v1/tracks/0bbxOxG34A2mVyFUIxYeck,https://api.spotify.com/v1/audio-analysis/0bbxOxG34A2mVyFUIxYeck,144009,4
Drankin N Smokin,0.752,0.658,0,-6.297,1,0.342,0.0421,0,0.0927,0.387,151.951,audio_features,0k7wmahjkn389wAZdz19Cv,spotify:track:0k7wmahjkn389wAZdz19Cv,https://api.spotify.com/v1/tracks/0k7wmahjkn389wAZdz19Cv,https://api.spotify.com/v1/audio-analysis/0k7wmahjkn389wAZdz19Cv,213520,4
I Don’t Wanna Break Up,0.615,0.584,1,-5.638,1,0.235,0.00405,0,0.114,0.529,162.169,audio_features,7JwmlNz8ic9ATnLn7DyAKx,spotify:track:7JwmlNz8ic9ATnLn7DyAKx,https://api.spotify.com/v1/tracks/7JwmlNz8ic9ATnLn7DyAKx,https://api.spotify.com/v1/audio-analysis/7JwmlNz8ic9ATnLn7DyAKx,243936,4
Ain't Livin Right (feat. Gunna),0.755,0.503,0,-8.06,1,0.206,0.0492,0,0.226,0.524,142.011,audio_features,0JR7iZZ6Ql79sXW3rbiS3F,spotify:track:0JR7iZZ6Ql79sXW3rbiS3F,https://api.spotify.com/v1/tracks/0JR7iZZ6Ql79sXW3rbiS3F,https://api.spotify.com/v1/audio-analysis/0JR7iZZ6Ql79sXW3rbiS3F,230533,4
Too Comfortable,0.935,0.472,3,-9.304,0,0.0575,0.0455,0,0.19,0.659,130.041,audio_features,0biVzpdI2z0vAxwfU9xuuA,spotify:track:0biVzpdI2z0vAxwfU9xuuA,https://api.spotify.com/v1/tracks/0biVzpdI2z0vAxwfU9xuuA,https://api.spotify.com/v1/audio-analysis/0biVzpdI2z0vAxwfU9xuuA,236819,4
How We Coming,0.876,0.513,1,-7.743,1,0.39,0.35,0,0.111,0.266,134.949,audio_features,0oxfifOPoqzmWlTT2Tnu3k,spotify:track:0oxfifOPoqzmWlTT2Tnu3k,https://api.spotify.com/v1/tracks/0oxfifOPoqzmWlTT2Tnu3k,https://api.spotify.com/v1/audio-analysis/0oxfifOPoqzmWlTT2Tnu3k,229434,4
Black Beatles,0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,audio_features,6fujklziTHa8uoM5OQSfIo,spotify:track:6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,291893,4
Sauce It Up,0.813,0.528,6,-6.305,0,0.313,0.0715,0,0.125,0.131,79.532,audio_features,1uL78kFWxhz3umTMWJu8n5,spotify:track:1uL78kFWxhz3umTMWJu8n5,https://api.spotify.com/v1/tracks/1uL78kFWxhz3umTMWJu8n5,https://api.spotify.com/v1/audio-analysis/1uL78kFWxhz3umTMWJu8n5,207039,4
Way 2 Sexy (with Future & Young Thug),0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,audio_features,0k1WUmIRnG3xU6fvvDVfRG,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,https://api.spotify.com/v1/tracks/0k1WUmIRnG3xU6fvvDVfRG,https://api.spotify.com/v1/audio-analysis/0k1WUmIRnG3xU6fvvDVfRG,257605,4
Accepting My Flaws,0.769,0.586,2,-8.609,1,0.385,0.169,6.6e-06,0.138,0.137,90.978,audio_features,6n6CmyLTCIXJCPZnv7h2rn,spotify:track:6n6CmyLTCIXJCPZnv7h2rn,https://api.spotify.com/v1/tracks/6n6CmyLTCIXJCPZnv7h2rn,https://api.spotify.com/v1/audio-analysis/6n6CmyLTCIXJCPZnv7h2rn,259071,4
Ps & Qs,0.522,0.428,11,-11.332,0,0.143,0.235,2.35e-06,0.278,0.399,129.829,audio_features,1gGsNNUfvVMOv4llVMg8Vg,spotify:track:1gGsNNUfvVMOv4llVMg8Vg,https://api.spotify.com/v1/tracks/1gGsNNUfvVMOv4llVMg8Vg,https://api.spotify.com/v1/audio-analysis/1gGsNNUfvVMOv4llVMg8Vg,221538,4
P2,0.775,0.72,11,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086,audio_features,3kW4z2pIj5VY5fLjBrMRL5,spotify:track:3kW4z2pIj5VY5fLjBrMRL5,https://api.spotify.com/v1/tracks/3kW4z2pIj5VY5fLjBrMRL5,https://api.spotify.com/v1/audio-analysis/3kW4z2pIj5VY5fLjBrMRL5,234627,4
Do What I Want,0.681,0.701,9,-6.336,1,0.0767,0.106,0,0.208,0.398,139.952,audio_features,4IWGnyOHDrVZEtPWfs4s7q,spotify:track:4IWGnyOHDrVZEtPWfs4s7q,https://api.spotify.com/v1/tracks/4IWGnyOHDrVZEtPWfs4s7q,https://api.spotify.com/v1/audio-analysis/4IWGnyOHDrVZEtPWfs4s7q,175203,4
Jane,0.589,0.82,2,-9.602,1,0.0369,0.204,0.018,0.423,0.788,117.305,audio_features,2RNd6VgxG19db0zs0M1C4Z,spotify:track:2RNd6VgxG19db0zs0M1C4Z,https://api.spotify.com/v1/tracks/2RNd6VgxG19db0zs0M1C4Z,https://api.spotify.com/v1/audio-analysis/2RNd6VgxG19db0zs0M1C4Z,252200,4
Lullaby,0.728,0.624,11,-8.733,1,0.274,0.000381,0,0.511,0.526,160.047,audio_features,60wjsG8f8obJuJL24EkEhe,spotify:track:60wjsG8f8obJuJL24EkEhe,https://api.spotify.com/v1/tracks/60wjsG8f8obJuJL24EkEhe,https://api.spotify.com/v1/audio-analysis/60wjsG8f8obJuJL24EkEhe,135080,4
Hello (feat. A Boogie Wit da Hoodie),0.905,0.647,10,-5.065,0,0.107,0.0187,0,0.282,0.367,130.97,audio_features,2r6OAV3WsYtXuXjvJ1lIDi,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/tracks/2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,190534,4
Bought A Bad Bitch,0.866,0.72,7,-6.641,0,0.0646,0.112,0,0.172,0.785,136.077,audio_features,5syD6f38Jhckk5g9DgoCta,spotify:track:5syD6f38Jhckk5g9DgoCta,https://api.spotify.com/v1/tracks/5syD6f38Jhckk5g9DgoCta,https://api.spotify.com/v1/audio-analysis/5syD6f38Jhckk5g9DgoCta,210175,4
Nobody Special (with Future),0.843,0.538,2,-5.928,1,0.47,0.00507,0,0.133,0.169,160.088,audio_features,4hxAZVGVvBibnz36zIF6QN,spotify:track:4hxAZVGVvBibnz36zIF6QN,https://api.spotify.com/v1/tracks/4hxAZVGVvBibnz36zIF6QN,https://api.spotify.com/v1/audio-analysis/4hxAZVGVvBibnz36zIF6QN,169500,4
Demons and Angels (feat. Juice WRLD),0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,audio_features,3L19besdNQzd342qL78xqm,spotify:track:3L19besdNQzd342qL78xqm,https://api.spotify.com/v1/tracks/3L19besdNQzd342qL78xqm,https://api.spotify.com/v1/audio-analysis/3L19besdNQzd342qL78xqm,214593,4
Jet Lag (feat. Young Scooter),0.81,0.458,4,-7.495,0,0.105,0.266,0,0.174,0.493,125.049,audio_features,2OsDoAzo5SGq10qwmKSQBv,spotify:track:2OsDoAzo5SGq10qwmKSQBv,https://api.spotify.com/v1/tracks/2OsDoAzo5SGq10qwmKSQBv,https://api.spotify.com/v1/audio-analysis/2OsDoAzo5SGq10qwmKSQBv,271067,4
Off Dat,0.898,0.641,11,-7.673,0,0.297,0.0154,0,0.665,0.578,151.937,audio_features,5qk0TivMEVkujTu7xJLKu7,spotify:track:5qk0TivMEVkujTu7xJLKu7,https://api.spotify.com/v1/tracks/5qk0TivMEVkujTu7xJLKu7,https://api.spotify.com/v1/audio-analysis/5qk0TivMEVkujTu7xJLKu7,184737,4
Beast,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,audio_features,77oU2rjC5XbjQfNe3bD6so,spotify:track:77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/tracks/77oU2rjC5XbjQfNe3bD6so,https://api.spotify.com/v1/audio-analysis/77oU2rjC5XbjQfNe3bD6so,265173,4
WRLD On Drugs,0.819,0.719,1,-8.084,1,0.168,0.0172,1.11e-05,0.107,0.575,149.97,audio_features,3xBHLZwRfi0fjO9euaj5zf,spotify:track:3xBHLZwRfi0fjO9euaj5zf,https://api.spotify.com/v1/tracks/3xBHLZwRfi0fjO9euaj5zf,https://api.spotify.com/v1/audio-analysis/3xBHLZwRfi0fjO9euaj5zf,217000,4
7AM,0.638,0.526,7,-8.401,1,0.131,0.275,0,0.462,0.301,139.054,audio_features,4v1P7JCjehbg5TmLQo2mFy,spotify:track:4v1P7JCjehbg5TmLQo2mFy,https://api.spotify.com/v1/tracks/4v1P7JCjehbg5TmLQo2mFy,https://api.spotify.com/v1/audio-analysis/4v1P7JCjehbg5TmLQo2mFy,219712,4
Stripes Like Burberry,0.758,0.574,9,-7.833,0,0.217,0.216,0,0.144,0.706,144.081,audio_features,6lt8iodSkYWEV0ifKCSlfg,spotify:track:6lt8iodSkYWEV0ifKCSlfg,https://api.spotify.com/v1/tracks/6lt8iodSkYWEV0ifKCSlfg,https://api.spotify.com/v1/audio-analysis/6lt8iodSkYWEV0ifKCSlfg,274313,4
Hard To Choose One,0.884,0.436,10,-9.922,1,0.255,0.011,0,0.101,0.254,119.013,audio_features,66z5CuZkqkb18VhFTRwbZk,spotify:track:66z5CuZkqkb18VhFTRwbZk,https://api.spotify.com/v1/tracks/66z5CuZkqkb18VhFTRwbZk,https://api.spotify.com/v1/audio-analysis/66z5CuZkqkb18VhFTRwbZk,193657,4
Rap Saved Me (feat. Quavo),0.845,0.399,1,-7.509,1,0.312,0.00525,0.741,0.102,0.148,143.049,audio_features,0tdCy39PgWN8LFWu34ORn3,spotify:track:0tdCy39PgWN8LFWu34ORn3,https://api.spotify.com/v1/tracks/0tdCy39PgWN8LFWu34ORn3,https://api.spotify.com/v1/audio-analysis/0tdCy39PgWN8LFWu34ORn3,257600,4
Prices,0.786,0.683,7,-5.397,1,0.205,0.173,0,0.706,0.57,126.002,audio_features,4YcWzLSnGqLjSCycuSMHnn,spotify:track:4YcWzLSnGqLjSCycuSMHnn,https://api.spotify.com/v1/tracks/4YcWzLSnGqLjSCycuSMHnn,https://api.spotify.com/v1/audio-analysis/4YcWzLSnGqLjSCycuSMHnn,233333,4
Pretty Mami,0.697,0.531,10,-5.527,0,0.0402,0.409,0,0.142,0.621,139.972,audio_features,14nAQy3fHVzDb7LKxpS7Ld,spotify:track:14nAQy3fHVzDb7LKxpS7Ld,https://api.spotify.com/v1/tracks/14nAQy3fHVzDb7LKxpS7Ld,https://api.spotify.com/v1/audio-analysis/14nAQy3fHVzDb7LKxpS7Ld,264124,4
Good Drank,0.836,0.776,4,-0.804,0,0.239,0.274,0,0.113,0.37,130.033,audio_features,39pS70eeDvyCAF3t8NAlVV,spotify:track:39pS70eeDvyCAF3t8NAlVV,https://api.spotify.com/v1/tracks/39pS70eeDvyCAF3t8NAlVV,https://api.spotify.com/v1/audio-analysis/39pS70eeDvyCAF3t8NAlVV,222707,4
Hard Work Pays Off,0.736,0.482,4,-8.242,1,0.196,0.327,0,0.229,0.608,140.064,audio_features,6gzIcEUuswJQGfJNPYMjjv,spotify:track:6gzIcEUuswJQGfJNPYMjjv,https://api.spotify.com/v1/tracks/6gzIcEUuswJQGfJNPYMjjv,https://api.spotify.com/v1/audio-analysis/6gzIcEUuswJQGfJNPYMjjv,224507,4
Straightenin,0.847,0.629,9,-5.81,1,0.102,0.0318,0,0.152,0.109,135.976,audio_features,3X2r2CnHOJeV5YekPTgBnK,spotify:track:3X2r2CnHOJeV5YekPTgBnK,https://api.spotify.com/v1/tracks/3X2r2CnHOJeV5YekPTgBnK,https://api.spotify.com/v1/audio-analysis/3X2r2CnHOJeV5YekPTgBnK,255532,4
DOLLAZ ON MY HEAD (feat. Young Thug),0.825,0.458,0,-7.47,1,0.0577,0.114,0,0.102,0.161,145.115,audio_features,3nS9a01VvXHQriLqJYwRqG,spotify:track:3nS9a01VvXHQriLqJYwRqG,https://api.spotify.com/v1/tracks/3nS9a01VvXHQriLqJYwRqG,https://api.spotify.com/v1/audio-analysis/3nS9a01VvXHQriLqJYwRqG,197760,4
Low Life (feat. The Weeknd),0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,audio_features,7EiZI6JVHllARrX9PUvAdX,spotify:track:7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX,313547,4
Narcos,0.936,0.585,0,-6.914,1,0.125,0.0142,0,0.132,0.242,124.991,audio_features,0wbnC9AUenxp613TYaJsGK,spotify:track:0wbnC9AUenxp613TYaJsGK,https://api.spotify.com/v1/tracks/0wbnC9AUenxp613TYaJsGK,https://api.spotify.com/v1/audio-analysis/0wbnC9AUenxp613TYaJsGK,255379,4
Birthday,0.679,0.522,7,-5.603,0,0.0427,0.297,0,0.151,0.445,60.014,audio_features,4NpDZPwSXmL0cCTaJuVrCw,spotify:track:4NpDZPwSXmL0cCTaJuVrCw,https://api.spotify.com/v1/tracks/4NpDZPwSXmL0cCTaJuVrCw,https://api.spotify.com/v1/audio-analysis/4NpDZPwSXmL0cCTaJuVrCw,226507,4
Heart In Pieces,0.872,0.699,1,-6.127,1,0.0487,0.276,0,0.103,0.725,138.929,audio_features,669gYFBhezfYPXQP1hBMOX,spotify:track:669gYFBhezfYPXQP1hBMOX,https://api.spotify.com/v1/tracks/669gYFBhezfYPXQP1hBMOX,https://api.spotify.com/v1/audio-analysis/669gYFBhezfYPXQP1hBMOX,196835,4
Tonight,0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,audio_features,2i0AUcEnsDm3dsqLrFWUCq,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/tracks/2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/audio-analysis/2i0AUcEnsDm3dsqLrFWUCq,200467,4
The Way Life Goes (feat. Oh Wonder),0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,audio_features,2eAZfqOm4EnOF9VvN50Tyc,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc,https://api.spotify.com/v1/audio-analysis/2eAZfqOm4EnOF9VvN50Tyc,221747,4
The Bees Knees,0.427,0.724,0,-4.751,1,0.0844,0.125,0,0.749,0.289,140.029,audio_features,6LkawpJyy0TZJ6Z41gMVyy,spotify:track:6LkawpJyy0TZJ6Z41gMVyy,https://api.spotify.com/v1/tracks/6LkawpJyy0TZJ6Z41gMVyy,https://api.spotify.com/v1/audio-analysis/6LkawpJyy0TZJ6Z41gMVyy,325810,4
Plastic,0.551,0.756,2,-4.948,1,0.0652,0.0511,0,0.0765,0.618,175.984,audio_features,6qCsKKS7Ol63SJW3LOIX5R,spotify:track:6qCsKKS7Ol63SJW3LOIX5R,https://api.spotify.com/v1/tracks/6qCsKKS7Ol63SJW3LOIX5R,https://api.spotify.com/v1/audio-analysis/6qCsKKS7Ol63SJW3LOIX5R,205733,4
Rollin (feat. Future & Khalid),0.754,0.762,6,-4.486,0,0.0849,0.45,6.67e-05,0.224,0.673,92.002,audio_features,3FDrI0FLKzrYQiWxPhqV2W,spotify:track:3FDrI0FLKzrYQiWxPhqV2W,https://api.spotify.com/v1/tracks/3FDrI0FLKzrYQiWxPhqV2W,https://api.spotify.com/v1/audio-analysis/3FDrI0FLKzrYQiWxPhqV2W,272667,4
All Girls Are The Same,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
Wants and Needs (feat. Lil Baby),0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,audio_features,65OVbaJR5O1RmwOQx0875b,spotify:track:65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/audio-analysis/65OVbaJR5O1RmwOQx0875b,192956,4
Dark Queen,0.747,0.606,4,-5.286,1,0.172,0.222,0,0.281,0.2,155.055,audio_features,2ZdCrBA52bb4pIG3tOOZiQ,spotify:track:2ZdCrBA52bb4pIG3tOOZiQ,https://api.spotify.com/v1/tracks/2ZdCrBA52bb4pIG3tOOZiQ,https://api.spotify.com/v1/audio-analysis/2ZdCrBA52bb4pIG3tOOZiQ,173419,4
"New Level REMIX (feat. Future, A$AP Rocky & Lil Uzi Vert)",0.711,0.663,11,-5.805,1,0.142,0.03,0,0.123,0.214,121.112,audio_features,36evXa8bNvfBYNzePEWhG1,spotify:track:36evXa8bNvfBYNzePEWhG1,https://api.spotify.com/v1/tracks/36evXa8bNvfBYNzePEWhG1,https://api.spotify.com/v1/audio-analysis/36evXa8bNvfBYNzePEWhG1,251195,4
Roadrunner,0.722,0.536,1,-7.044,1,0.455,0.2,5.91e-05,0.0627,0.589,179.965,audio_features,6gkm8eZDBIEu7VFEZbkcFx,spotify:track:6gkm8eZDBIEu7VFEZbkcFx,https://api.spotify.com/v1/tracks/6gkm8eZDBIEu7VFEZbkcFx,https://api.spotify.com/v1/audio-analysis/6gkm8eZDBIEu7VFEZbkcFx,120267,4
NO BYSTANDERS,0.731,0.811,1,-3.225,1,0.0712,0.0204,0,0.411,0.426,147.045,audio_features,6OaVWaGfhXn70ZJfdVcabn,spotify:track:6OaVWaGfhXn70ZJfdVcabn,https://api.spotify.com/v1/tracks/6OaVWaGfhXn70ZJfdVcabn,https://api.spotify.com/v1/audio-analysis/6OaVWaGfhXn70ZJfdVcabn,218284,4
Two®,0.841,0.502,6,-9.068,0,0.211,0.52,0.000187,0.103,0.863,109.965,audio_features,5GxUKIEkMXXZo1Tif0IzfC,spotify:track:5GxUKIEkMXXZo1Tif0IzfC,https://api.spotify.com/v1/tracks/5GxUKIEkMXXZo1Tif0IzfC,https://api.spotify.com/v1/audio-analysis/5GxUKIEkMXXZo1Tif0IzfC,224747,4
Rent Money,0.694,0.493,1,-8.581,1,0.373,0.0331,2.04e-06,0.431,0.313,166.457,audio_features,5W9QCBJ6Em0XWX333YrNhc,spotify:track:5W9QCBJ6Em0XWX333YrNhc,https://api.spotify.com/v1/tracks/5W9QCBJ6Em0XWX333YrNhc,https://api.spotify.com/v1/audio-analysis/5W9QCBJ6Em0XWX333YrNhc,265366,4
Seeing Green (with Drake & Lil Wayne),0.573,0.867,5,-2.876,0,0.168,0.0853,0,0.38,0.231,74.861,audio_features,1TZv3bujNaYz646eezRE91,spotify:track:1TZv3bujNaYz646eezRE91,https://api.spotify.com/v1/tracks/1TZv3bujNaYz646eezRE91,https://api.spotify.com/v1/audio-analysis/1TZv3bujNaYz646eezRE91,339506,4
LOST (feat. Kid Cudi),0.908,0.499,6,-7.793,0,0.642,0.267,0,0.078,0.114,132.968,audio_features,2H5CLUmtvo2VHEeWzMtUqW,spotify:track:2H5CLUmtvo2VHEeWzMtUqW,https://api.spotify.com/v1/tracks/2H5CLUmtvo2VHEeWzMtUqW,https://api.spotify.com/v1/audio-analysis/2H5CLUmtvo2VHEeWzMtUqW,278760,4
Guatemala - From Swaecation,0.849,0.699,4,-5.193,0,0.0574,0.185,0.00118,0.0954,0.0778,100.989,audio_features,0TCnOEVeLQMXOUrpPlM7uY,spotify:track:0TCnOEVeLQMXOUrpPlM7uY,https://api.spotify.com/v1/tracks/0TCnOEVeLQMXOUrpPlM7uY,https://api.spotify.com/v1/audio-analysis/0TCnOEVeLQMXOUrpPlM7uY,256341,4
Shoota (feat. Lil Uzi Vert),0.673,0.649,1,-8.433,0,0.196,0.188,0,0.122,0.47,153.075,audio_features,2BJSMvOGABRxokHKB0OI8i,spotify:track:2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/tracks/2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/audio-analysis/2BJSMvOGABRxokHKB0OI8i,153800,4
Brand New Draco,0.697,0.709,11,-6.642,0,0.298,0.041,0.000296,0.0886,0.439,155.023,audio_features,4V9ynsDPwHtdItksqjuRu0,spotify:track:4V9ynsDPwHtdItksqjuRu0,https://api.spotify.com/v1/tracks/4V9ynsDPwHtdItksqjuRu0,https://api.spotify.com/v1/audio-analysis/4V9ynsDPwHtdItksqjuRu0,202420,4
I Heard You Got Too Litt Last Night,0.789,0.552,5,-7.498,1,0.0454,0.0518,5.72e-06,0.101,0.379,134.968,audio_features,3q0U6eqmHObU2cy0O6VHGS,spotify:track:3q0U6eqmHObU2cy0O6VHGS,https://api.spotify.com/v1/tracks/3q0U6eqmHObU2cy0O6VHGS,https://api.spotify.com/v1/audio-analysis/3q0U6eqmHObU2cy0O6VHGS,197885,4
ON GOD (feat. Young Thug),0.797,0.722,5,-6.23,0,0.0601,0.0925,0,0.112,0.338,145.99,audio_features,572BChNcXOIvtfn2TGmTKc,spotify:track:572BChNcXOIvtfn2TGmTKc,https://api.spotify.com/v1/tracks/572BChNcXOIvtfn2TGmTKc,https://api.spotify.com/v1/audio-analysis/572BChNcXOIvtfn2TGmTKc,250272,4
Robbery,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,audio_features,6Hj9jySrnFppAI0sEMCZpJ,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/tracks/6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/audio-analysis/6Hj9jySrnFppAI0sEMCZpJ,240051,5
Rental,0.672,0.452,0,-7.947,1,0.0738,0.194,0,0.251,0.514,82.012,audio_features,4O9tOyMOq8Oioun2MsULH5,spotify:track:4O9tOyMOq8Oioun2MsULH5,https://api.spotify.com/v1/tracks/4O9tOyMOq8Oioun2MsULH5,https://api.spotify.com/v1/audio-analysis/4O9tOyMOq8Oioun2MsULH5,213659,4
Company (feat. Future),0.831,0.727,8,-3.657,0,0.169,0.447,0,0.111,0.703,125.068,audio_features,3JVTsvTldB6arHVlmxmTnM,spotify:track:3JVTsvTldB6arHVlmxmTnM,https://api.spotify.com/v1/tracks/3JVTsvTldB6arHVlmxmTnM,https://api.spotify.com/v1/audio-analysis/3JVTsvTldB6arHVlmxmTnM,213080,4
First Off (feat. Travis Scott),0.734,0.683,1,-6.105,1,0.0776,0.013,0,0.28,0.445,162.038,audio_features,3WRIaWsws011vHMd9uzPjG,spotify:track:3WRIaWsws011vHMd9uzPjG,https://api.spotify.com/v1/tracks/3WRIaWsws011vHMd9uzPjG,https://api.spotify.com/v1/audio-analysis/3WRIaWsws011vHMd9uzPjG,228367,4
All the Smoke (feat. Gunna & Wiz Khalifa),0.712,0.822,6,-3.728,0,0.131,0.0321,0,0.239,0.469,91.011,audio_features,3McTpsUQfEDrlNd2ikro2E,spotify:track:3McTpsUQfEDrlNd2ikro2E,https://api.spotify.com/v1/tracks/3McTpsUQfEDrlNd2ikro2E,https://api.spotify.com/v1/audio-analysis/3McTpsUQfEDrlNd2ikro2E,211237,4
10AM/Save The World (feat. Gucci Mane),0.719,0.501,8,-8.84,0,0.239,0.257,0,0.189,0.419,136.025,audio_features,00KjOnN3U40e3lXFUOue7h,spotify:track:00KjOnN3U40e3lXFUOue7h,https://api.spotify.com/v1/tracks/00KjOnN3U40e3lXFUOue7h,https://api.spotify.com/v1/audio-analysis/00KjOnN3U40e3lXFUOue7h,226320,4
Jet Lag,0.81,0.458,4,-7.495,0,0.105,0.266,0,0.174,0.493,125.049,audio_features,2OsDoAzo5SGq10qwmKSQBv,spotify:track:2OsDoAzo5SGq10qwmKSQBv,https://api.spotify.com/v1/tracks/2OsDoAzo5SGq10qwmKSQBv,https://api.spotify.com/v1/audio-analysis/2OsDoAzo5SGq10qwmKSQBv,271067,4
I'm Still,0.631,0.672,11,-4.583,1,0.0347,0.0811,0,0.154,0.282,119.948,audio_features,19m3E0nMZobyA93AxMXC32,spotify:track:19m3E0nMZobyA93AxMXC32,https://api.spotify.com/v1/tracks/19m3E0nMZobyA93AxMXC32,https://api.spotify.com/v1/audio-analysis/19m3E0nMZobyA93AxMXC32,192859,4
Venetia,0.775,0.757,9,-4.139,1,0.175,0.162,0,0.148,0.562,142.933,audio_features,3BYIzNZ3t9lRQCACXSMLrT,spotify:track:3BYIzNZ3t9lRQCACXSMLrT,https://api.spotify.com/v1/tracks/3BYIzNZ3t9lRQCACXSMLrT,https://api.spotify.com/v1/audio-analysis/3BYIzNZ3t9lRQCACXSMLrT,188800,4
Gnarly (feat. Lil Pump),0.764,0.784,10,-4.003,0,0.0833,0.469,0,0.123,0.51,144.981,audio_features,40Rpg3LkZwwzuHJ3GdjMma,spotify:track:40Rpg3LkZwwzuHJ3GdjMma,https://api.spotify.com/v1/tracks/40Rpg3LkZwwzuHJ3GdjMma,https://api.spotify.com/v1/audio-analysis/40Rpg3LkZwwzuHJ3GdjMma,186403,4
Don't Need Friends (feat. Lil Baby),0.852,0.674,2,-4.166,1,0.211,0.0123,0,0.126,0.584,130.085,audio_features,4x3mum2YGHtIBrgUKiNt4F,spotify:track:4x3mum2YGHtIBrgUKiNt4F,https://api.spotify.com/v1/tracks/4x3mum2YGHtIBrgUKiNt4F,https://api.spotify.com/v1/audio-analysis/4x3mum2YGHtIBrgUKiNt4F,184619,4
Over Your Head,0.773,0.742,5,-5.453,0,0.162,0.00198,0,0.558,0.35,148.949,audio_features,0Tcw8w9pvPrZoORgxsNASW,spotify:track:0Tcw8w9pvPrZoORgxsNASW,https://api.spotify.com/v1/tracks/0Tcw8w9pvPrZoORgxsNASW,https://api.spotify.com/v1/audio-analysis/0Tcw8w9pvPrZoORgxsNASW,186843,4
Glock In My Lap,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,audio_features,6pcywuOeGGWeOQzdUyti6k,spotify:track:6pcywuOeGGWeOQzdUyti6k,https://api.spotify.com/v1/tracks/6pcywuOeGGWeOQzdUyti6k,https://api.spotify.com/v1/audio-analysis/6pcywuOeGGWeOQzdUyti6k,193591,4
Too Hotty,0.889,0.398,1,-7.183,1,0.204,0.19,0,0.104,0.159,129.993,audio_features,3hWUIMNBwLNug1O8o2PPRW,spotify:track:3hWUIMNBwLNug1O8o2PPRW,https://api.spotify.com/v1/tracks/3hWUIMNBwLNug1O8o2PPRW,https://api.spotify.com/v1/audio-analysis/3hWUIMNBwLNug1O8o2PPRW,295997,4
"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",0.81,0.566,5,-8.33,1,0.433,0.107,0,0.122,0.582,142.069,audio_features,4iiWcajF1fEUpwcUewc464,spotify:track:4iiWcajF1fEUpwcUewc464,https://api.spotify.com/v1/tracks/4iiWcajF1fEUpwcUewc464,https://api.spotify.com/v1/audio-analysis/4iiWcajF1fEUpwcUewc464,315346,4
