endTime,artistName,trackName,msPlayed
2020-12-19 00:53,Mills,Lovely,239000
2020-12-19 00:55,Caamp,Vagabond,129463
2020-12-19 00:58,Langhorne Slim,Changes,161906
2020-12-19 01:02,Turnpike Troubadours,Diamonds & Gasoline,234400
2020-12-19 01:06,José González,Stay Alive,266906
2020-12-19 01:07,Stevie Nicks,Crash into Me - Live; 2019 Remaster,64124
2020-12-19 18:15,Stevie Nicks,Crash into Me - Live; 2019 Remaster,6687
2020-12-19 18:18,Future,Million Dollar Play,166636
2020-12-19 18:21,Yung Gravy,"Gasoline, Pt. 2",10128
2020-12-19 18:21,Lil Baby,Close Friends (Lil Baby & Gunna),203881
2020-12-19 18:25,Future,Life Is Good (feat. Drake),223608
2020-12-19 18:25,Future,Plastic,4435
2020-12-19 18:28,NLE Choppa,Narrow Road (feat. Lil Baby),1950
2020-12-19 18:28,Migos,Give No Fxk,9578
2020-12-19 18:28,Juice WRLD,Ring Ring (with Rvssian feat. Clever),171816
2020-12-19 18:32,Future,Hard Work Pays Off,224506
2020-12-19 18:33,Lil Uzi Vert,Pretty Mami,71966
2020-12-19 20:35,Mike WiLL Made-It,"F.I.G.H.T. (with Eearz, Gucci Mane, YG, Trouble, Quavo & Juicy J)",3181
2020-12-19 20:36,Young Thug,Webbie (feat. Duke),88677
2020-12-19 20:40,Jack Harlow,Tyler Herro,38800
2020-12-19 20:40,916frosty,FRIDAY,213252
2020-12-19 20:43,StaySolidRocky,Party Girl (Remix),147672
2020-12-19 20:46,The Lonely Island,I Just Had Sex,185
2020-12-19 20:46,Lil Baby,Social Distancing,2809
2020-12-19 20:46,Logic,Still Ballin (feat. Wiz Khalifa),9184
2020-12-19 20:46,DJ Khaled,POPSTAR (feat. Drake),200221
2020-12-19 20:46,Drake,Sneakin’,6617
2020-12-19 20:46,Lil Uzi Vert,Canadian Goose,3622
2020-12-19 20:47,The Lonely Island,I Just Had Sex,16532
2020-12-19 20:50,Matisyahu,One Day,207573
2020-12-19 20:54,John Denver,We Wish You A Merry Christmas,4458
2020-12-19 20:54,Kay Starr,(Everybody's Waitin' For) The Man With The Bag - Remastered 1996,7755
2020-12-19 20:54,Mariah Carey,All I Want for Christmas Is You,835
2020-12-19 20:58,Mariah Carey,All I Want for Christmas Is You,241106
2020-12-19 21:02,Wham!,Last Christmas,262960
2020-12-19 21:06,Ariana Grande,Santa Tell Me,185846
2020-12-20 00:16,Ludwig van Beethoven,"15 Variations on ""Eroica"" in E-Flat Major, Op. 35: Variation IX",3925
2020-12-20 00:16,Ludwig van Beethoven,"15 Variations on ""Eroica"" in E-Flat Major, Op. 35: Theme",4298
2020-12-20 00:16,Ludwig van Beethoven,"15 Variations on ""Eroica"" in E-Flat Major, Op. 35: Variation XII",2069
2020-12-20 00:16,Ludwig van Beethoven,"Overture ""Coriolan"", Op. 62",69802
2020-12-20 00:17,Ludwig van Beethoven,"Symphony No. 9 in D Minor, Op. 125: I. Allegro ma non troppo e un poco maestoso",26368
2020-12-20 00:17,Lil Baby,Errbody,3936
2020-12-20 02:44,Future,Drankin N Smokin,213520
2020-12-20 02:47,A Boogie Wit da Hoodie,Demons and Angels (feat. Juice WRLD),214592
2020-12-20 02:50,Lil Uzi Vert,Do What I Want,175203
2020-12-20 02:54,DaBaby,Pony,204573
2020-12-20 02:56,jetsonmade,I WANNA SEE SOME ASS (feat. jetsonmade),125302
2020-12-20 03:00,Tyga,Sip A Lil (feat. Gucci Mane),278601
2020-12-20 03:04,Takeoff,Soul Plane,198077
2020-12-20 03:06,Lil Yachty,Yacht Club (feat. Juice WRLD),166343
2020-12-20 03:11,916frosty,FRIDAY,292560
2020-12-20 03:14,BlocBoy JB,Look Alive (feat. Drake),181263
2020-12-20 03:19,Tee Grizzley,Light (feat. Lil Yachty),276164
2020-12-20 03:22,Internet Money,"Lost Me (feat. Lil Mosey, iann dior & Lil Skies)",178329
2020-12-20 03:26,Tee Grizzley,Payroll (feat. Payroll Giovanni),218400
2020-12-20 03:28,bbno$,jack money bean,153913
2020-12-20 03:32,Metro Boomin,Space Cadet (feat. Gunna),203266
2020-12-20 03:34,Juice WRLD,Hate The Other Side (with Marshmello & The Kid Laroi),160212
2020-12-20 03:37,Lil Tecca,Amigo,150093
2020-12-20 03:39,DaBaby,FIND MY WAY,139890
2020-12-20 03:42,Travis Scott,NC-17,156885
2020-12-20 03:45,Lil Uzi Vert,Futsal Shuffle 2020,198912
2020-12-20 03:48,Lil Uzi Vert,Dark Queen,173419
2020-12-20 03:52,Future,Jet Lag (feat. Young Scooter),271066
2020-12-20 03:55,Lil Mosey,Stuck In A Dream (feat. Gunna),123560
2020-12-20 03:58,Young Thug,Best Friend,213000
2020-12-20 04:42,Juice WRLD,Armed And Dangerous,169999
2020-12-20 04:45,Polo G,21,163797
2020-12-20 04:48,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",174100
2020-12-20 04:51,Tee Grizzley,Satish,195918
2020-12-20 04:55,Lil Uzi Vert,444+222,247347
2020-12-20 04:58,Quality Control,Baby,142417
2020-12-20 05:01,Dae Dae,Woke Up,191990
2020-12-20 05:04,Sam Feldt,Post Malone (feat. RANI),174444
2020-12-20 05:07,T.R.U.,Virgil Discount,138066
2020-12-20 05:11,Lil Uzi Vert,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",217561
2020-12-20 05:14,Lil Mosey,Blueberry Faygo,162546
2020-12-20 05:17,Big Sean,Bounce Back,222360
2020-12-20 05:20,Young Thug,Digits,176386
2020-12-20 05:24,Future,I Don’t Wanna Break Up,243936
2020-12-20 05:27,Future,Fine China,141586
2020-12-20 14:49,Ariana Grande,Santa Tell Me,696
2020-12-20 14:51,G-Eazy,Still Be Friends (feat. Tory Lanez & Tyga),7105
2020-12-20 14:51,Future,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",153576
2020-12-20 14:56,Lil Uzi Vert,Pretty Mami,264124
2020-12-20 14:58,Lil Tecca,Amigo,120282
2020-12-20 17:45,Lil Tecca,Amigo,29816
2020-12-20 17:47,Yung Gravy,Boomin,134431
2020-12-20 17:50,Lil Tecca,Ransom (with Juice WRLD) - Remix,171253
2020-12-20 17:52,Quality Control,Magellanic,139783
2020-12-20 17:53,Tyga,Goddamn (feat. A Boogie wit da Hoodie),68971
2020-12-20 17:55,Meek Mill,Going Bad (feat. Drake),25798
2020-12-20 22:39,Lil Mosey,Blueberry Faygo,48955
2020-12-20 22:39,Future,Drankin N Smokin,557
2020-12-20 22:39,Tyga,Goddamn (feat. A Boogie wit da Hoodie),142075
2020-12-20 22:43,Playboi Carti,Shoota (feat. Lil Uzi Vert),22233
2020-12-20 22:43,Future,Drankin N Smokin,213520
2020-12-20 22:47,Future,That’s It,228796
2020-12-20 22:50,Future,Plastic,193858
2020-12-20 22:55,Future,That’s It,9543
2020-12-20 22:59,21 Savage,Rap Saved Me (feat. Quavo),247524
2020-12-20 23:08,Kid Cudi,She Knows This,164606
2020-12-21 04:55,Tyga,Goddamn (feat. A Boogie wit da Hoodie),15721
2020-12-21 04:56,Denzel Curry,WISH FEAT. KIDDO MARV,3840
2020-12-21 04:58,Gucci Mane,Ice (feat. Gunna & Lil Baby),140373
2020-12-21 16:17,Gucci Mane,Ice (feat. Gunna & Lil Baby),36875
2020-12-21 16:19,A Boogie Wit da Hoodie,Undefeated (feat. 21 Savage),174012
2020-12-21 16:22,Jack Harlow,Tyler Herro,156497
2020-12-21 16:22,Migos,Give No Fxk,17804
2020-12-21 16:26,Roddy Ricch,Intro,52637
2020-12-21 16:26,Juice WRLD,Wishing Well,194621
2020-12-21 18:08,Gucci Mane,Ice (feat. Gunna & Lil Baby),36875
2020-12-21 18:12,Drake,Summer Sixteen,202450
2020-12-21 18:13,Migos,Taco Tuesday,96563
2020-12-21 18:17,Quality Control,"Pink Toes (Offset, DaBaby feat. Gunna)",217220
2020-12-21 18:20,Juice WRLD,All Girls Are The Same,165819
2020-12-21 18:24,Migos,Culture National Anthem - Outro,283114
2020-12-21 18:27,Jack Harlow,Way Out (feat. Big Sean),168906
2020-12-21 18:31,Juice WRLD,Flaws And Sins,218348
2020-12-21 18:33,NLE Choppa,Clicc Clacc,113673
2020-12-21 18:36,Juice WRLD,Armed And Dangerous,169999
2020-12-21 18:47,Rich The Kid,I Want Mo (with London On Da Track),59251
2020-12-21 18:47,Tee Grizzley,Payroll (feat. Payroll Giovanni),1258
2020-12-21 18:51,Quavo,LOST (feat. Kid Cudi),278760
2020-12-21 18:55,Quality Control,Ice Tray,213613
2020-12-21 18:59,Rae Sremmurd,Look Alive,228000
2020-12-21 19:01,Juice WRLD,Stay High,168684
2020-12-21 19:08,A$AP Rocky,"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",372173
2020-12-21 19:10,A$AP Ferg,Strive (feat. Missy Elliott),170333
2020-12-21 19:13,Juice WRLD,Maze,144090
2020-12-21 19:16,Metro Boomin,Space Cadet (feat. Gunna),203266
2020-12-21 19:20,Future,Afterlife,214253
2020-12-22 02:29,Mike WiLL Made-It,"F.I.G.H.T. (with Eearz, Gucci Mane, YG, Trouble, Quavo & Juicy J)",206080
2020-12-22 17:06,Future,Drankin N Smokin,213520
2020-12-22 17:24,Future,100 Shooters (feat. Meek Mill),20298
2020-12-22 18:41,Future,100 Shooters (feat. Meek Mill),121626
2020-12-22 18:58,Mike WiLL Made-It,"F.I.G.H.T. (with Eearz, Gucci Mane, YG, Trouble, Quavo & Juicy J)",7338
2020-12-22 19:01,Kid Cudi,Tequila Shots,193293
2020-12-22 19:04,Internet Money,Blastoff (feat. Juice Wrld & Trippie Redd),174729
2020-12-22 19:10,Meek Mill,GTA (feat. 42 Dugg),81334
2020-12-22 19:12,Hippie Sabotage,Devil Eyes,131271
2020-12-22 19:20,Offset,Red Room,241440
2020-12-22 19:23,Curren$y,The Count (feat. Wiz Khalifa),158970
2020-12-22 19:25,Lofi Fruits Music,Never Alone Again,132063
2020-12-22 23:53,Juice WRLD,Wishing Well,132376
2020-12-22 23:57,Future,Ain't Livin Right (feat. Gunna),230533
2020-12-22 23:57,Lil Uzi Vert,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",2781
2020-12-23 00:00,Future,Patek,3390
2020-12-23 00:00,Juice WRLD,Wishing Well,2647
2020-12-23 00:00,Tee Grizzley,Satish,167346
2020-12-23 00:00,MadeinTYO,Uber Everywhere (feat. Travis Scott),2739
2020-12-23 00:03,Lil Uzi Vert,Celebration Station,195058
2020-12-23 00:53,Rae Sremmurd,Guatemala - From Swaecation,16428
2020-12-23 00:53,Lil Baby,Social Distancing,2136
2020-12-23 00:53,Juice WRLD,Robbery,240050
2020-12-23 00:54,Travis Scott,Oh My Dis Side (feat. Quavo),2461
2020-12-23 00:54,THE SCOTTS,THE SCOTTS,27353
2020-12-23 00:58,Lil Uzi Vert,Pretty Mami,264124
2020-12-23 00:58,Migos,Taco Tuesday,4600
2020-12-23 00:58,Quality Control,Double Trouble (Quavo feat. Meek Mill),7639
2020-12-23 01:01,Meek Mill,Going Bad (feat. Drake),180522
2020-12-23 01:02,Machine Gun Kelly,Trap Paris (feat. Quavo & Ty Dolla $ign),55881
2020-12-23 01:02,Lil Uzi Vert,Sauce It Up,1950
2020-12-23 01:02,Drake,Laugh Now Cry Later (feat. Lil Durk),1950
2020-12-23 01:02,NLE Choppa,Moonlight (feat. Big Sean),2159
2020-12-23 01:03,Tee Grizzley,2 Vaults (feat. Lil Yachty),2647
2020-12-23 01:03,T.R.U.,Virgil Discount,2159
2020-12-23 01:03,Young Thug,Best Friend,1578
2020-12-23 01:05,Lofi Fruits Music,Is that all it would take?,13473
2020-12-23 01:05,Juice WRLD,Armed And Dangerous,22453
2020-12-23 17:45,Juice WRLD,Armed And Dangerous,147802
2020-12-23 17:46,Future,100 Shooters (feat. Meek Mill),67377
2020-12-23 17:48,Meek Mill,Offended (feat. Young Thug & 21 Savage),2948
2020-12-23 17:48,21 Savage,Runnin,1625
2020-12-23 17:48,Juice WRLD,Ring Ring (with Rvssian feat. Clever),1509
2020-12-23 17:48,Yung Gravy,Boomin,812
2020-12-23 17:48,Future,Fine China,141586
2020-12-23 17:48,A Boogie Wit da Hoodie,Thug Love,3214
2020-12-23 17:48,Meek Mill,Stuck in My Ways,1648
2020-12-23 17:53,Meek Mill,Offended (feat. Young Thug & 21 Savage),255483
2020-12-23 17:55,DJ Khaled,"Work for It (feat. Big Sean, Gucci Mane & 2 Chainz)",38054
2020-12-23 17:55,Yung Gravy,Boomin,134431
2020-12-23 17:58,Juice WRLD,Out My Way,156620
2020-12-23 18:01,Internet Money,"Lost Me (feat. Lil Mosey, iann dior & Lil Skies)",178329
2020-12-23 18:02,Tee Grizzley,No Effort,49505
2020-12-23 21:16,Tee Grizzley,No Effort,882
2020-12-23 21:20,Future,Drankin N Smokin,213520
2020-12-23 21:22,Jack Harlow,Way Out (feat. Big Sean),168906
2020-12-23 21:24,CJ,Whoopty,123428
2020-12-23 21:25,Kid Cudi,Show Out (with Skepta & Pop Smoke),39142
2020-12-23 21:28,DDG,Moonwalking in Calabasas (feat. Blueface) - Remix,1416
2020-12-23 21:28,21 Savage,Runnin,3283
2020-12-23 21:28,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),190534
2020-12-23 21:29,Lil Baby,Errbody,62740
2020-12-24 20:00,Gucci Mane,Both Eyes Closed (feat. 2 Chainz and Young Dolph),24384
2020-12-25 17:48,Future,Drankin N Smokin,39340
2020-12-25 17:50,Gunna,SKYBOX,55570
2020-12-25 18:57,Post Malone,Wow.,106590
2020-12-25 19:01,Future,Plastic,193858
2020-12-25 19:04,JACKBOYS,OUT WEST (feat. Young Thug),157712
2020-12-25 19:06,Roddy Ricch,Intro,868
2020-12-25 19:06,StaySolidRocky,Party Girl (Remix),1130
2020-12-25 19:06,NLE Choppa,N.W.A.,150441
2020-12-25 19:06,StaySolidRocky,Party Girl (Remix),90
2020-12-25 19:06,StaySolidRocky,Party Girl (Remix),80
2020-12-25 19:06,StaySolidRocky,Party Girl (Remix),3920
2020-12-25 19:06,StaySolidRocky,Party Girl (Remix),110
2020-12-25 19:06,StaySolidRocky,Party Girl (Remix),290
2020-12-25 19:06,StaySolidRocky,Party Girl (Remix),100
2020-12-25 19:11,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),171560
2020-12-25 19:14,Juice WRLD,Armed And Dangerous,147802
2020-12-25 19:16,Gucci Mane,Wop Longway Takeoff (feat. Peewee Longway & Takeoff),120231
2020-12-25 19:18,Lil Baby,Pure Cocaine,154023
2020-12-25 19:21,Juice WRLD,Can't Die,182922
2020-12-25 19:23,NLE Choppa,BLOCC IS HOT,131772
2020-12-25 19:28,916frosty,FRIDAY,292560
2020-12-25 20:15,Juice WRLD,Out My Way,11588
2020-12-25 20:19,21 Savage,Glock In My Lap,193591
2020-12-25 20:22,Gucci Mane,Ice (feat. Gunna & Lil Baby),177243
2020-12-25 20:24,Migos,Racks 2 Skinny,116826
2020-12-25 20:25,Lofi Fruits Music,Location,117042
2020-12-25 20:27,Avocuddle,Stayin' Alive,95047
2020-12-25 20:29,Lofi Fruits Music,"Dreams Are Alright, I Guess",117042
2020-12-25 20:31,Lofi Fruits Music,extracurricular activities,116050
2020-12-25 20:33,Lofi Fruits Music,Drew Barrymore,123050
2020-12-25 20:35,Lofi Fruits Music,Black Bird,120046
2020-12-25 20:37,Tempura,Hedwig’s Theme,91050
2020-12-25 20:39,Lofi Fruits Music,Always,125114
2020-12-25 20:42,Lofi Fruits Music,Sunset,169500
2020-12-25 20:44,Avocuddle,Just Can’t Get Enough,118557
2020-12-25 20:46,Tempura,Eyes Blue Like The Atlantic,115553
2020-12-25 20:47,Lofi Fruits Music,Breakeven,116546
2020-12-25 20:49,Lofi Fruits Music,Save some for me,118636
2020-12-25 20:51,Lofi Fruits Music,Limitless Kindness,108056
2020-12-26 14:59,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),26447
2020-12-26 15:02,Quality Control,Double Trouble (Quavo feat. Meek Mill),18831
2020-12-26 15:02,Tory Lanez,Stupid Again,174848
2020-12-26 15:05,Kodak Black,Gnarly (feat. Lil Pump),186402
2020-12-26 15:09,Juice WRLD,I'll Be Fine,244193
2020-12-26 15:12,benny blanco,Graduation (with Juice WRLD),177847
2020-12-26 15:17,Drake,Laugh Now Cry Later (feat. Lil Durk),261492
2020-12-26 15:20,Quality Control,Ice Tray,27787
2020-12-26 15:20,Juice WRLD,Conversations,181661
2020-12-26 15:23,Migos,Dab of Ranch - Recorded at Spotify Studios NYC,4918
2020-12-26 15:23,Lil Baby,Pure Cocaine,154023
2020-12-26 15:25,Logic,Still Ballin (feat. Wiz Khalifa),105325
2020-12-26 15:28,Future,Over Your Head,186842
2020-12-26 15:30,A$AP Ferg,Strive (feat. Missy Elliott),170333
2020-12-26 15:34,Juice WRLD,Hear Me Calling,189977
2020-12-26 15:37,Sam Feldt,Post Malone (feat. RANI),3715
2020-12-26 15:37,DaBaby,SAD SH*T,34751
2020-12-26 15:37,Eminem,Godzilla (feat. Juice WRLD),2345
2020-12-26 15:37,Juice WRLD,Wishing Well,194621
2020-12-26 15:37,Roddy Ricch,Peta (feat. Meek Mill),2647
2020-12-26 15:40,Jack Harlow,Tyler Herro,156497
2020-12-26 15:45,Young Thug,"Guwop (feat. Quavo, Offset and Young Scooter)",315973
2020-12-26 15:49,Juice WRLD,Rich And Blind,228719
2020-12-26 15:49,Gucci Mane,Big Booty (feat. Megan Thee Stallion),21928
2020-12-26 15:52,Lil Baby,Woah,183011
2020-12-26 15:53,Tee Grizzley,2 Vaults (feat. Lil Yachty),10830
2020-12-26 15:56,Juice WRLD,Flaws And Sins,218348
2020-12-26 15:57,Gucci Mane,Both (feat. Drake),27552
2020-12-26 15:57,Lil Yachty,One Night,3320
2020-12-26 16:00,Tee Grizzley,I Spy,186810
2020-12-26 16:02,Juice WRLD,Make Believe,142025
2020-12-26 16:05,Lil Uzi Vert,Dark Queen,173419
2020-12-26 16:07,DaBaby,FIND MY WAY,139890
2020-12-26 16:10,Migos,Gang Gang,181318
2020-12-26 16:15,916frosty,FRIDAY,292560
2020-12-26 16:16,Migos,Get Right Witcha,62487
2020-12-26 16:16,Lil Tjay,F.N,2043
2020-12-26 16:19,Juice WRLD,Stay High,168684
2020-12-26 16:22,Lil Baby,Close Friends (Lil Baby & Gunna),203881
2020-12-26 16:24,DaBaby,BOP,91580
2020-12-26 17:12,Cottonwood Firing Squad,Post Modern Fade,2040
2020-12-26 17:13,Post Malone,Congratulations,62800
2020-12-26 17:15,Gunna,SKYBOX,61020
2020-12-28 01:23,Gunna,SKYBOX,117332
2020-12-28 01:24,Gunna,SKYBOX,3297
2020-12-28 01:24,Gucci Mane,Big Booty (feat. Megan Thee Stallion),3761
2020-12-28 01:24,NLE Choppa,Moonlight (feat. Big Sean),5015
2020-12-28 01:26,Lil Uzi Vert,444+222,3157
2020-12-28 01:26,Quality Control,"Pink Toes (Offset, DaBaby feat. Gunna)",1509
2020-12-28 01:26,DaBaby,21,6153
2020-12-28 01:26,Gucci Mane,Tootsies (feat. Lil Baby),111130
2020-12-28 01:29,Lil Baby,Errbody,210698
2020-12-28 01:33,Future,Drankin N Smokin,213520
2020-12-28 01:36,Jack Harlow,Way Out (feat. Big Sean),168906
2020-12-28 01:39,21 Savage,Glock In My Lap,193591
2020-12-28 01:42,Big Sean,Wolves (feat. Post Malone),199758
2020-12-28 01:46,NLE Choppa,Moonlight (feat. Big Sean),210057
2020-12-28 01:48,Jack Harlow,Tyler Herro,156497
2020-12-28 01:51,DDG,Moonwalking in Calabasas (feat. Blueface) - Remix,170232
2020-12-28 01:56,Future,Stripes Like Burberry,274313
2020-12-28 01:59,Future,Over Your Head,186842
2020-12-28 02:01,Future,Million Dollar Play,166636
2020-12-28 02:05,Future,I Don’t Wanna Break Up,243936
2020-12-28 02:20,Future,Plastic,193858
2020-12-28 02:23,Lil Uzi Vert,Do What I Want,175203
2020-12-28 02:24,StaySolidRocky,Party Girl (Remix),31109
2020-12-28 02:28,Juice WRLD,Wasted (feat. Lil Uzi Vert),258475
2020-12-28 02:33,Juice WRLD,The Bees Knees,307349
2020-12-28 02:36,Juice WRLD,Up Up And Away,3274
2020-12-28 02:36,Future,Red Bentley (feat. Young Thug),4536
2020-12-28 02:36,Juice WRLD,Long Gone,187006
2020-12-28 02:39,Future,Different (feat. Yung Bans),151013
2020-12-28 02:43,Future,Jet Lag (feat. Young Scooter),271066
2020-12-28 02:45,Juice WRLD,Syphilis,5242
2020-12-28 02:45,Juice WRLD,Make It Back,102560
2020-12-28 02:48,Juice WRLD,Blood On My Jeans,154767
2020-12-28 02:51,Juice WRLD,Flaws And Sins,218348
2020-12-28 02:52,Juice WRLD,Feeling,49650
2020-12-28 15:44,Lofi Fruits Music,Moonlight Garden,122531
2020-12-28 15:47,Juice WRLD,Feeling,152277
2020-12-28 15:49,Juice WRLD,Man Of The Year,136408
2020-12-28 15:52,Juice WRLD,Conversations,181661
2020-12-28 15:54,Future,Shorty,121000
2020-12-28 16:09,Juice WRLD,All Girls Are The Same,131774
2020-12-28 16:14,Juice WRLD,All Girls Are The Same,34041
2020-12-28 16:16,Juice WRLD,Black & White,95694
2020-12-28 16:33,Juice WRLD,Black & White,91254
2020-12-28 16:36,Juice WRLD,Karma - Skit,6470
2020-12-28 16:36,Juice WRLD,Bandit (with YoungBoy Never Broke Again),189322
2020-12-28 16:39,Juice WRLD,Big,224063
2020-12-28 16:43,Juice WRLD,Desire,189812
2020-12-28 16:45,Juice WRLD,Lean Wit Me,175755
2020-12-28 16:46,Future,7 Am Freestyle,18780
2020-12-28 16:49,Juice WRLD,Smile (with The Weeknd),196180
2020-12-28 16:53,Juice WRLD,Lucid Dreams,239835
2020-12-28 16:57,Juice WRLD,Rich And Blind,228720
2020-12-28 16:57,Future,Oxy (feat. Lil Wayne),2461
2020-12-28 16:57,Juice WRLD,Intro,5580
2020-12-28 16:58,Halsey,Without Me (with Juice WRLD),74025
2020-12-28 19:19,Lil Uzi Vert,Celebration Station,21896
2020-12-28 19:19,Halsey,Without Me (with Juice WRLD),154800
2020-12-28 19:19,Juice WRLD,Betrayal - Skit,32260
2020-12-28 19:20,DaBaby,21,5363
2020-12-28 19:20,DaBaby,Pony,2948
2020-12-28 19:24,Lil Uzi Vert,Pretty Mami,264124
2020-12-28 19:26,Lil Uzi Vert,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",2554
2020-12-28 19:26,Asher Roth,I Love College,3088
2020-12-28 19:26,Lil Tecca,Amigo,2786
2020-12-28 19:26,jetsonmade,I WANNA SEE SOME ASS (feat. jetsonmade),95321
2020-12-28 19:28,JACKBOYS,OUT WEST (feat. Young Thug),157712
2020-12-28 19:34,Young Thug,"Guwop (feat. Quavo, Offset and Young Scooter)",315973
2020-12-28 19:34,Ski Mask The Slump God,Catch Me Outside,26033
2020-12-28 19:38,Juice WRLD,I'll Be Fine,244193
2020-12-28 19:41,Landon Cube,Drugs,7095
2020-12-28 19:41,Lil Uzi Vert,Erase Your Social,199993
2020-12-28 19:45,Future,Life Is Good (feat. Drake),15366
2020-12-28 19:45,Future,Ain't Livin Right (feat. Gunna),230533
2020-12-28 21:28,Future,Drankin N Smokin,213520
2020-12-28 21:29,Jack Harlow,Way Out (feat. Big Sean),65026
2020-12-28 21:32,Future,Plastic,193858
2020-12-28 21:35,Lil Uzi Vert,Do What I Want,175203
2020-12-28 21:38,StaySolidRocky,Party Girl (Remix),147672
2020-12-28 21:42,Lil Uzi Vert,P2,234626
2020-12-28 21:44,Roddy Ricch,Intro,135849
2020-12-28 21:48,Future,Ain't Livin Right (feat. Gunna),223660
2020-12-28 21:51,DJ Khaled,POPSTAR (feat. Drake),200221
2020-12-28 21:55,Drake,Laugh Now Cry Later (feat. Lil Durk),246786
2020-12-28 21:58,Gunna,SKYBOX,178093
2020-12-28 22:01,Juice WRLD,Can't Die,182922
2020-12-28 22:05,Tory Lanez,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",227478
2020-12-28 22:08,Juice WRLD,Wishing Well,194621
2020-12-28 22:10,Juice WRLD,Man Of The Year,136408
2020-12-28 22:13,21 Savage,Glock In My Lap,193591
2020-12-28 22:15,Gucci Mane,Wop Longway Takeoff (feat. Peewee Longway & Takeoff),120231
2020-12-28 22:18,Lil Baby,Woah,183011
2020-12-28 22:22,Lil Uzi Vert,Sauce It Up,207037
2020-12-28 22:22,Travis Scott,Oh My Dis Side (feat. Quavo),28944
2020-12-28 22:26,DaBaby,FIND MY WAY,1091
2020-12-28 22:26,Future,Jet Lag (feat. Young Scooter),251030
2020-12-28 22:26,Rich The Kid,I Want Mo (with London On Da Track),1648
2020-12-28 22:26,Juice WRLD,Conversations,1184
2020-12-28 22:26,Tee Grizzley,Light (feat. Lil Yachty),2136
2020-12-28 22:27,THE SCOTTS,THE SCOTTS,1834
2020-12-28 22:30,A Boogie Wit da Hoodie,Thug Love,181744
2020-12-28 22:32,BlocBoy JB,Look Alive (feat. Drake),181263
2020-12-28 22:40,Dae Dae,Woke Up,12786
2020-12-28 23:07,Quality Control,Too Hotty,1950
2020-12-28 23:07,Quality Control,Too Hotty,900
2020-12-28 23:08,Lil Uzi Vert,SideLine Watching (Hold Up),900
2020-12-28 23:08,Future,Jet Lag (feat. Young Scooter),1920
2020-12-28 23:08,Lil Uzi Vert,444+222,750
2020-12-28 23:08,Tee Grizzley,Light (feat. Lil Yachty),670
2020-12-28 23:08,Big Sean,Sacrifices,470
2020-12-28 23:08,NLE Choppa,Camelot,740
2020-12-28 23:08,Future,Life Is Good (feat. Drake),1270
2020-12-28 23:08,Quavo,LOST (feat. Kid Cudi),660
